time_elapsed,alpha,beta,rho,eta,gamma,success,cost,rmse_w,rmse_iv,mae_iv,n_obs,n_left_put_otm,n_right_call_otm,n_atm,flag_unbalanced_smile,message,tte_min,tte_max,moneyness_min,moneyness_max
3516,-3.6176921550995704,1.1034190300576592,-0.9500000082513348,0.4309517674474055,0.6382729277561426,True,0.00012032955691528038,0.0007362950409414015,0.0034857844042785815,0.0021791767805415603,690,319,207,164,False,`ftol` termination condition is satisfied.,0.0821917808219178,2.326027397260274,-0.2981127049256398,0.184142760497608
3517,-3.5870246690188683,1.07566958390412,-0.9500000084149888,0.42532358017028415,0.6484345938104409,True,0.00014435759918677595,0.0007592512434862025,0.003642373947325489,0.002269331684315956,696,329,203,164,False,`ftol` termination condition is satisfied.,0.0794520547945205,2.3232876712328765,-0.2956241502189619,0.1855498718732748
3518,-3.435883946117983,1.0110070100012176,-0.950000041178413,0.44547262282198435,0.6227673079752176,True,0.00020339537055657543,0.0010323410376496085,0.003506573910355886,0.0024457675136226585,722,326,232,164,False,`ftol` termination condition is satisfied.,0.0767123287671232,2.32054794520548,-0.2996987384406518,0.1967381478732391
3521,-3.471765755015551,1.0328198979546415,-0.9500000187754584,0.4304078013996726,0.6368308752189529,True,0.0001559904165471167,0.0008814354167019981,0.0036699412804381535,0.0023307862020006155,713,320,229,164,False,`ftol` termination condition is satisfied.,0.0684931506849315,2.3123287671232875,-0.2981610504566879,0.1981989161211416
3522,-3.4219634466233972,1.0117571249173969,-0.9500000290312615,0.4366921785011112,0.6345556757322457,True,0.00016791480600563115,0.0008972606091689419,0.003921570174892154,0.0024787341906340227,721,331,226,164,False,`ftol` termination condition is satisfied.,0.0657534246575342,2.3095890410958906,-0.2989886539075704,0.1933644615948696
3523,-3.459925048083923,1.0414221441110398,-0.9500000035465147,0.44341136722427765,0.6314732216428783,True,0.00013136253200622824,0.0008075087755198644,0.0037631892589473533,0.002272340679100614,716,332,220,164,False,`ftol` termination condition is satisfied.,0.0630136986301369,2.306849315068493,-0.2996635774913063,0.1993275886276816
3524,-3.5292055836359535,1.0811519623483552,-0.9258245330447415,0.45200219346741777,0.6356953072739151,True,0.00010306045494720792,0.0006930004537403925,0.003462307647025558,0.002023373655564095,700,321,215,164,False,`ftol` termination condition is satisfied.,0.0602739726027397,2.304109589041096,-0.2973793724821397,0.1933955645312897
3525,-3.4944622887103605,1.0637607995610951,-0.9500000027090978,0.4270308083975855,0.6462934448195785,True,0.00012573804856248001,0.000807156237359838,0.0035305676708341886,0.002062014691675842,705,330,212,163,False,`ftol` termination condition is satisfied.,0.0575342465753424,2.3013698630136985,-0.2995639102895784,0.1954264115345017
3529,-3.445736046041291,1.0411301449081294,-0.9500000086559072,0.4522664089837235,0.6333594883225284,True,0.00014042536544254757,0.0008400587583195146,0.0035191632179459153,0.002150053856595071,706,321,223,162,False,`ftol` termination condition is satisfied.,0.0465753424657534,2.290410958904109,-0.2987414246311989,0.1945507412659932
3530,-3.519028629535249,1.0894305337074708,-0.9427901777622292,0.4609902641496632,0.6305041533726315,True,0.00010205941843232741,0.0007078450175082189,0.003555957599152563,0.00206012867821447,685,324,197,164,False,`ftol` termination condition is satisfied.,0.0438356164383561,2.287671232876712,-0.2998832938179202,0.1900356451287568
3531,-3.5774444146776436,1.1266924175399144,-0.9109274006253927,0.48196043588609444,0.6284135413215297,True,0.0001050836832715253,0.000666614953281403,0.0035872861198045147,0.0021416578593274897,678,322,194,162,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.2849315068493152,-0.2994257339011434,0.1978080632600999
3532,-3.6150140916635913,1.1378138690113146,-0.8965003274489229,0.4804165181485812,0.6375058636651458,True,0.0001318775479019826,0.0007256184657541624,0.003860655173679931,0.002401071760405672,654,310,190,154,False,`ftol` termination condition is satisfied.,0.1150684931506849,2.282191780821918,-0.2980014271894614,0.1944750579083327
3535,-3.611520713528007,1.1301376363310318,-0.9054686914904799,0.4621542715110582,0.6449432746987195,True,0.00014184465324113013,0.0007536814870255722,0.0040697940569631354,0.0025183102684910833,651,309,190,152,False,`ftol` termination condition is satisfied.,0.1068493150684931,2.2739726027397262,-0.299003290009767,0.1934731950880272
3536,-3.612191821008418,1.1355813836478192,-0.9175272958189075,0.4522150396870398,0.6458580217162342,True,0.00016426955005928532,0.0008231960740861206,0.004298323840821153,0.0026593914464227886,647,304,191,152,False,`ftol` termination condition is satisfied.,0.1041095890410958,2.271232876712329,-0.2930483664335314,0.1917496691735352
3537,-3.6318901268904584,1.1534570728899594,-0.936051589091089,0.4529144377135066,0.6384144534332283,True,0.00015038217358694846,0.0007995905538064378,0.004738368464784086,0.002814992431510343,641,306,183,152,False,`ftol` termination condition is satisfied.,0.1013698630136986,2.2684931506849315,-0.2992767885834932,0.183307139836714
3538,-3.656627101046528,1.1705451707231176,-0.9117459912058655,0.47119744387954327,0.6365745890248854,True,0.0001296348719693036,0.000707271424718685,0.004520977522201759,0.0026668198965345423,632,302,166,164,False,`ftol` termination condition is satisfied.,0.0986301369863013,2.265753424657534,-0.2925997813181773,0.1795213916207309
3539,-3.650376081208851,1.163048289359159,-0.9162523689703478,0.46675006461859425,0.6371652343339458,True,0.00015736944696910905,0.0007826003120109136,0.005152681207346977,0.0029909302567760966,628,294,164,170,False,`ftol` termination condition is satisfied.,0.0958904109589041,2.263013698630137,-0.291826288859403,0.1788388275323933
3542,-3.6110272968534636,1.1447544813773116,-0.9365616512663483,0.4671726202914524,0.631599631621542,True,0.0001672439450432317,0.0008111259934188145,0.004855727093845733,0.002899201745070913,631,301,180,150,False,`ftol` termination condition is satisfied.,0.0876712328767123,2.254794520547945,-0.2999758885272293,0.1827268960327358
3543,-3.59918981796926,1.146386099880305,-0.9231513408720777,0.47649406366286823,0.6293308258878002,True,0.00016633112378051208,0.0008137115579137678,0.005156325110228072,0.0029819273686704966,632,296,174,162,False,`ftol` termination condition is satisfied.,0.084931506849315,2.252054794520548,-0.2912642868332747,0.1807543260534145
3544,-3.5979102947794868,1.1558738168700664,-0.9057209069118596,0.5046581397381332,0.62081885825085,True,0.00019965155458137625,0.0008591434686639695,0.005660286506471972,0.0033409246406474954,632,296,172,164,False,`ftol` termination condition is satisfied.,0.0821917808219178,2.249315068493151,-0.2916650215614814,0.1808224892864306
3545,-3.6143682150490464,1.1547184861450057,-0.9241192599916271,0.49531225296687853,0.6170641163590961,True,0.0001739298796089856,0.000801799750933546,0.005181827375122809,0.003076716475247614,626,294,172,160,False,`ftol` termination condition is satisfied.,0.0794520547945205,2.246575342465753,-0.2912252275083685,0.1810570348468082
3546,-3.5515920791602347,1.125648712924886,-0.9293949814615003,0.4898777740978968,0.6231765393970141,True,0.0001768725953509116,0.0008110752272039098,0.004593836655827087,0.0028254743667664958,632,308,174,150,False,`ftol` termination condition is satisfied.,0.0767123287671232,2.243835616438356,-0.2958664011169716,0.1884352587161885
3549,-3.5669813724811466,1.1401572060052283,-0.9500000036557835,0.4698318085713862,0.6295605933464227,True,0.00022880769495900102,0.0009738856579240018,0.005094131763884652,0.003148699971149617,624,303,171,150,False,`ftol` termination condition is satisfied.,0.0684931506849315,2.2356164383561645,-0.2985309564327353,0.1854745600264891
3550,-3.5125834336666917,1.1027110579219168,-0.9500000084646246,0.49804645441941614,0.615561165071957,True,0.0002072927941936982,0.0009072801066723886,0.003789226448248638,0.002530121405611406,636,306,178,152,False,`ftol` termination condition is satisfied.,0.0657534246575342,2.232876712328767,-0.2997477129425483,0.1957674510400553
3551,-3.5410306144804586,1.1237954821760752,-0.9500000037990062,0.5159955579576702,0.609572845472544,True,0.00018940200648505045,0.0008601175598993277,0.004059096561836319,0.0026344787510386787,625,297,172,156,False,`ftol` termination condition is satisfied.,0.0630136986301369,2.23013698630137,-0.2948808949372031,0.1888414769674382
3552,-3.531942693980586,1.117457303895818,-0.950000005324647,0.5105322513050126,0.6104206914389231,True,0.00020358558875340963,0.0008844824136782084,0.00407342958597462,0.0026753990829739994,624,292,184,148,False,`ftol` termination condition is satisfied.,0.0602739726027397,2.2273972602739724,-0.2926741672494722,0.1913511177953706
3553,-3.493792592022504,1.0933022335821576,-0.9500000082708486,0.5147563251092654,0.6065839819128439,True,0.00028364908696592027,0.0009930493398668551,0.0034686920762845453,0.002448258625396197,786,388,220,178,False,`ftol` termination condition is satisfied.,0.0575342465753424,2.2246575342465755,-0.2983230646771393,0.1973315605659758
3556,-3.5449185637905885,1.1210859474752508,-0.9500000168978837,0.509552350904064,0.6113664151177676,True,0.0003178417787815745,0.001065685946747603,0.003824678382049804,0.0027336070031009694,766,368,204,194,False,`ftol` termination condition is satisfied.,0.0493150684931506,2.2164383561643834,-0.2942138745815866,0.1902589706673539
3557,-3.455768588656254,1.0641109860542737,-0.9500000405172779,0.5105478412384418,0.6075316860189824,True,0.00032605851370858126,0.001099101456399739,0.0033465571731535393,0.0023934785108932584,784,380,226,178,False,`ftol` termination condition is satisfied.,0.0465753424657534,2.213698630136986,-0.2997218847601438,0.1794886933081457
3558,-3.365291829955165,1.0057569696759785,-0.9500000739340296,0.533729874329486,0.5863861320232804,True,0.0003986091481056383,0.0012772363007893777,0.0038344317930777442,0.002651163402665583,803,373,256,174,False,`ftol` termination condition is satisfied.,0.0438356164383561,2.210958904109589,-0.2996175966156367,0.1993735695033512
3559,-3.409186127112518,1.0428029442814994,-0.9500000642439397,0.5480898598214804,0.5844386238619214,True,0.0004232827404905242,0.0012436573576367204,0.003722886486032346,0.002705135913948831,788,376,236,176,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.208219178082192,-0.2972864548076871,0.1921130993858113
3560,-3.4925900024470415,1.089808324539083,-0.9500000410100614,0.5366205567897057,0.5966500091464417,True,0.00034152462916700154,0.0011551749652516582,0.0034572234298080023,0.0025938656413671468,757,370,219,168,False,`ftol` termination condition is satisfied.,0.1150684931506849,2.2054794520547945,-0.2976765375339815,0.1780577664207392
3563,-3.477210153479522,1.0722743786729523,-0.9500000337549821,0.5433933540865065,0.5919176243152949,True,0.00033260103455526183,0.0011021828213454861,0.003170082838557679,0.0024549629443732027,761,373,220,168,False,`ftol` termination condition is satisfied.,0.1068493150684931,2.197260273972603,-0.2992570391393088,0.1821247698382753
3564,-3.3851315831296156,1.0266982592471117,-0.9500000494229027,0.5191909232949928,0.6001059892678725,True,0.00033965360259990507,0.0011548188951688413,0.0033298603823571776,0.0024287890009321474,781,377,240,164,False,`ftol` termination condition is satisfied.,0.1041095890410958,2.194520547945205,-0.2950270415306076,0.1987527639510203
3565,-3.4370122720330167,1.0592430485186184,-0.9500000461548718,0.5237809360801772,0.598432979103095,True,0.00034015054816190525,0.0011836061308022074,0.0033988583351354505,0.0024864974038071655,762,371,225,166,False,`ftol` termination condition is satisfied.,0.1013698630136986,2.191780821917808,-0.2990826556036692,0.1882124707521272
3566,-3.4849991867790395,1.0754758222850125,-0.9500000318740464,0.5454038403045589,0.589124523424706,True,0.0002808718308021211,0.0010370682210292751,0.003386353335793498,0.0024396758277775476,753,369,218,166,False,`ftol` termination condition is satisfied.,0.0986301369863013,2.1890410958904107,-0.2998749301977222,0.1785783476204985
3567,-3.555898552210922,1.1173195208242226,-0.9500000173113351,0.5478492257258458,0.5896853592816288,True,0.0002550267720926046,0.000995397708552439,0.0038233023461787534,0.0026595840353123464,736,364,206,166,False,`ftol` termination condition is satisfied.,0.0958904109589041,2.186301369863014,-0.2996362502835167,0.195169440924745
3570,-3.5824993299923316,1.122180753171781,-0.9500000152246917,0.5435957930817656,0.5893517230046535,True,0.0003085657348085816,0.001103346597684549,0.004706033931299493,0.003124042321348383,726,361,199,166,False,`ftol` termination condition is satisfied.,0.0876712328767123,2.1780821917808217,-0.2987627426900817,0.1966248618096884
3571,-3.6363327485052754,1.149698977141317,-0.9500000036854152,0.5532490683579158,0.5871212762759015,True,0.00027635008713502074,0.0010529221939402683,0.005080334083210165,0.0032511596723471163,710,356,190,164,False,`ftol` termination condition is satisfied.,0.084931506849315,2.175342465753425,-0.2985240581613028,0.1848315572656793
3572,-3.624188554743039,1.156837489111194,-0.9500000028001979,0.5542109320970515,0.5874443346470701,True,0.00029876891896410374,0.001097028551749561,0.005027152683435628,0.0032498273814809656,713,355,192,166,False,`ftol` termination condition is satisfied.,0.0821917808219178,2.1726027397260275,-0.2961406179624974,0.1876929181158209
3573,-3.6304137901058393,1.1617672934167809,-0.950000008074764,0.5444977227714177,0.592464727392058,True,0.00032845167307171127,0.0011295559958097812,0.005036439493365878,0.0033111905478287835,708,354,190,164,False,`ftol` termination condition is satisfied.,0.0794520547945205,2.16986301369863,-0.2983961441386555,0.1852065309498027
3574,-3.5945097795599223,1.1643353827322962,-0.9477950352744476,0.5520813115906514,0.5891300935589284,True,0.0003071826823082035,0.0010865679263472624,0.004874110183545679,0.003263921631622204,726,347,207,172,False,`ftol` termination condition is satisfied.,0.0767123287671232,2.1671232876712327,-0.2948994592035961,0.1889976008367459
3577,-3.626320007234439,1.182085807149101,-0.9423142179330266,0.5524274723960539,0.5899229091223669,True,0.00032069642630168474,0.0010438074906432757,0.005107906625645093,0.0033629045210848353,762,367,219,176,False,`ftol` termination condition is satisfied.,0.0684931506849315,2.158904109589041,-0.2998851246511952,0.1819177037921251
3578,-3.6060657495018003,1.1703324519907585,-0.9324375407245533,0.5719791867879271,0.5816006856028769,True,0.00030145430568891444,0.0010360985594662724,0.004862383447507857,0.0032548229632741615,768,376,216,176,False,`ftol` termination condition is satisfied.,0.0657534246575342,2.156164383561644,-0.2971100272978952,0.1868904837371242
3579,-3.6205821714757866,1.175690525373284,-0.9500000049024032,0.5444477508350254,0.5875915077854058,True,0.0003383395973306277,0.0011096277956890398,0.005380562886351498,0.0035371062723885604,761,366,221,174,False,`ftol` termination condition is satisfied.,0.0630136986301369,2.1534246575342464,-0.2999597916937604,0.1831167358370689
3580,-3.619192585629114,1.1765288694852227,-0.9298899109775911,0.5392556516928577,0.5925308660394245,True,0.00029334748810141314,0.0010195219070893537,0.005442862700688935,0.0034978241105454817,760,365,221,174,False,`ftol` termination condition is satisfied.,0.0602739726027397,2.150684931506849,-0.2998370846986217,0.1834064562538548
3581,-3.6557191757091885,1.198740313807216,-0.8981388174344287,0.55611906005514,0.5940732603538216,True,0.0002608992646454538,0.0009501936791035122,0.0057345845285798015,0.003508037065464739,747,365,206,176,False,`ftol` termination condition is satisfied.,0.0575342465753424,2.147945205479452,-0.2947843114782677,0.1773393819876113
3584,-3.6562484053020277,1.1970888590727062,-0.8924809180476815,0.5421089587194675,0.6036471103931386,True,0.0002756446144049243,0.0009704348106126196,0.005556735724890325,0.003518693863655365,750,355,195,200,False,`ftol` termination condition is satisfied.,0.0493150684931506,2.1397260273972605,-0.299879712016528,0.1986859082199146
3585,-3.644747111467188,1.1936058247532773,-0.9079839220036899,0.5358195992687663,0.6050532971773611,True,0.0002902703571004577,0.0010333552477219236,0.005664445647218233,0.003548085404946899,748,356,196,196,False,`ftol` termination condition is satisfied.,0.0465753424657534,2.136986301369863,-0.2999953976795287,0.1991144315189841
3586,-3.6757692686910937,1.2048387075820064,-0.8740584300409766,0.5723052948595725,0.5961181878677397,True,0.00026889308520095017,0.0009841866143226975,0.005583617237008238,0.003479679873520908,735,362,199,174,False,`ftol` termination condition is satisfied.,0.0438356164383561,2.1342465753424658,-0.2931488369183282,0.1954757686891092
3587,-3.641366274326139,1.1810527601945593,-0.9383666070390125,0.526454024543219,0.6002895779398911,True,0.0002797253341368812,0.0009929152867877364,0.005987015156740524,0.003671388688550528,737,353,194,190,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.1315068493150684,-0.2992518517679666,0.1744356776819974
3588,-3.6737124537314556,1.199122443745628,-0.8937354982022563,0.5756142041989069,0.5874441235091271,True,0.00028183676624480056,0.000986472198133979,0.005855692457336404,0.0036512604155305045,724,353,187,184,False,`ftol` termination condition is satisfied.,0.1342465753424657,2.128767123287671,-0.2976148743271947,0.1916564271107977
3591,-3.6737476342885205,1.196529775330272,-0.9053931685058793,0.5477740939510647,0.5965497493112759,True,0.0002905567070790791,0.0010071218089069214,0.0057843813506831465,0.0035994641452764178,725,357,200,168,False,`ftol` termination condition is satisfied.,0.1260273972602739,2.1205479452054794,-0.2999951555469786,0.1863576117002864
3592,-3.651715203815742,1.1837507455151342,-0.8940946896080043,0.5480054944554836,0.6027907449668009,True,0.0003112383182235693,0.0010271390504453756,0.00584396928761101,0.0036588172579151493,728,360,200,168,False,`ftol` termination condition is satisfied.,0.1232876712328767,2.117808219178082,-0.2999715080059428,0.18681536519822
3593,-3.6451083388512213,1.1855363179479392,-0.8928076868177325,0.5461824048461768,0.6035991391928264,True,0.0003388011248730562,0.001064198896738253,0.006274524562988569,0.0038716608190175993,726,355,203,168,False,`ftol` termination condition is satisfied.,0.1205479452054794,2.115068493150685,-0.2911846051178786,0.1859000032334119
3594,-3.6474939607174686,1.1900328578930113,-0.9030654641917427,0.5515322753573138,0.5965993812866547,True,0.0003000777887053379,0.0010260864521698197,0.0059354744388212845,0.003684999030423236,723,348,185,190,False,`ftol` termination condition is satisfied.,0.1178082191780822,2.112328767123288,-0.295019107015622,0.1812884197550571
3595,-3.652519389210419,1.1923226325854985,-0.8924849625085496,0.5539079039715228,0.59905240751367,True,0.00029856865887836943,0.000995680923557347,0.006276713765463609,0.003788013791385867,716,363,185,168,False,`ftol` termination condition is satisfied.,0.1150684931506849,2.1095890410958904,-0.2964239027745396,0.1797075967888432
3598,-3.648887843946387,1.1859034833579427,-0.898754154600052,0.5580098196552702,0.5945001005972039,True,0.00028617626692176954,0.00099242885864027,0.006098714538307509,0.0037487463089461684,716,342,184,190,False,`ftol` termination condition is satisfied.,0.1068493150684931,2.1013698630136988,-0.2955687996236413,0.1806729608391066
3599,-3.654251423281637,1.194828335572841,-0.916156826547345,0.5409104834013369,0.5981951618138575,True,0.0002767523476163332,0.000970188316494275,0.005882244127441951,0.0036405515652545833,709,361,182,166,False,`ftol` termination condition is satisfied.,0.1041095890410958,2.0986301369863014,-0.2962474228525639,0.1796301158642312
3600,-3.6503990250926046,1.1961108415988406,-0.9380155120498196,0.5233118425870115,0.6011277739737079,True,0.00025858364132429386,0.0009751859481071069,0.0056254980323758655,0.0034967371220708146,708,359,183,166,False,`ftol` termination condition is satisfied.,0.1013698630136986,2.095890410958904,-0.2978293109065063,0.1788979212142211
3601,-3.652621910088966,1.1978911673088215,-0.9369968299679156,0.5196931417223689,0.6064484039407274,True,0.0002595588436537489,0.0010129790441676413,0.005609842738806011,0.003513884349929999,705,355,184,166,False,`ftol` termination condition is satisfied.,0.0986301369863013,2.0931506849315067,-0.2981391161446267,0.1794496445619022
3602,-3.688084693397771,1.2201332310646902,-0.9158472590673866,0.5478093571648156,0.6000285005339067,True,0.0002387323520804427,0.0009669702791365863,0.005979459916264557,0.0036369682011835403,694,351,173,170,False,`ftol` termination condition is satisfied.,0.0958904109589041,2.0904109589041098,-0.2941586066887353,0.1991534027609288
3605,-3.682959872374289,1.222079588624103,-0.9500000048657863,0.5076052501549213,0.6051820066486278,True,0.00030868700220500986,0.001134966788181343,0.0060158539471605555,0.0038684554637673134,693,350,175,168,False,`ftol` termination condition is satisfied.,0.0876712328767123,2.0821917808219177,-0.2951951901776176,0.198712596602028
3606,-3.6699537125434833,1.210060847774181,-0.9142285293731967,0.5442226240690597,0.6009497433188848,True,0.00024066408057962516,0.0009356204856750918,0.005501392236767823,0.003479978860432065,756,376,196,184,False,`ftol` termination condition is satisfied.,0.084931506849315,2.0794520547945203,-0.2940896373360422,0.1989767645366193
3607,-3.647238282162364,1.197753962074127,-0.9332540904099142,0.514997769507307,0.613790498886422,True,0.00029199702971840585,0.0009796478704897653,0.005796815650270805,0.003669856566869356,752,368,186,198,False,`ftol` termination condition is satisfied.,0.0821917808219178,2.0767123287671234,-0.2993583143573894,0.1773329222303072
3608,-3.619798750564117,1.182032053905203,-0.9500000017288204,0.49197622575395267,0.6232760051901223,True,0.00034692102951174654,0.0010868637715311076,0.006372984800043837,0.003959717213577744,764,377,197,190,False,`ftol` termination condition is satisfied.,0.0794520547945205,2.073972602739726,-0.2998985139217719,0.1785566361445631
3609,-3.6420887644565356,1.193850919396241,-0.9500000065729283,0.49404650805411154,0.6197646878354713,True,0.00036119766597005493,0.0011299342331619337,0.0068362224539636465,0.0042518404626953775,748,360,188,200,False,`ftol` termination condition is satisfied.,0.0767123287671232,2.0712328767123287,-0.2996559879033511,0.1757677088117236
3612,-3.687859924586461,1.215155545663476,-0.950000000880426,0.4915541509417426,0.6193947460617744,True,0.0003403267390619497,0.0010818182723100602,0.006215651575773529,0.0038200311673402903,821,405,204,212,False,`ftol` termination condition is satisfied.,0.0684931506849315,2.063013698630137,-0.298600398703983,0.1953685762126047
3613,-3.706659191790675,1.2253735523609355,-0.9500000019968782,0.5021198833621242,0.615064723840324,True,0.0003309846669283135,0.0010528377335224895,0.0062758874102506745,0.003851863898457932,809,412,203,194,False,`ftol` termination condition is satisfied.,0.0657534246575342,2.06027397260274,-0.299311410457969,0.1919696172350514
3614,-3.709690255161252,1.2267159014678217,-0.9500000055709826,0.5036647412882146,0.6152710898595856,True,0.00030219873900618784,0.0010249963616632033,0.005909605716037311,0.0036251717107562164,807,406,193,208,False,`ftol` termination condition is satisfied.,0.0630136986301369,2.0575342465753423,-0.2949039065130392,0.1880589888630651
3616,-3.6772369178199256,1.2060432747576386,-0.950000002051269,0.4993180181562776,0.6189307666456744,True,0.0002634134074856915,0.0009694715417561324,0.005451303858133821,0.0033743674702889233,819,413,212,194,False,`ftol` termination condition is satisfied.,0.0575342465753424,2.052054794520548,-0.2997783046866127,0.1915027230064077
3619,-3.600159796354057,1.1611474586992743,-0.9500000112674681,0.5239298686702195,0.6060856534007859,True,0.00023281244159252247,0.0009979838067091502,0.003934002133350604,0.0027687221848974953,838,400,220,218,False,`ftol` termination condition is satisfied.,0.0493150684931506,2.043835616438356,-0.2925922680816207,0.1746764889876442
3620,-3.5549429890353976,1.1273651807209761,-0.9500000218623218,0.5243596959014961,0.6024463926826475,True,0.00024023486444812647,0.0009835581698925768,0.0036418598450036594,0.002597488853229159,853,414,235,204,False,`ftol` termination condition is satisfied.,0.0465753424657534,2.041095890410959,-0.2955714353751917,0.1839630583957596
3621,-3.598260145804801,1.1590918306642932,-0.9500000231566059,0.5436182222246058,0.5909540413844006,True,0.0002652286794317692,0.0010645621293479688,0.003765625828825434,0.002701501452059559,835,401,220,214,False,`ftol` termination condition is satisfied.,0.0438356164383561,2.0383561643835617,-0.2988542612177738,0.1765694354973007
3622,-3.6101105564033253,1.1549674752197503,-0.9500000129788189,0.5464647275218195,0.5902263831812545,True,0.00022054203936261934,0.0009814360390751412,0.004115452582385732,0.002794604127149625,829,408,223,198,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.0356164383561643,-0.2934702552737026,0.1995650023852076
3623,-3.6506122013824993,1.1789982308459042,-0.9500000123431762,0.5294758464539617,0.5987433022154208,True,0.000284254735374494,0.0010438072821071609,0.004663595881968535,0.003169386627161341,805,409,212,184,False,`ftol` termination condition is satisfied.,0.1150684931506849,2.032876712328767,-0.2922698474721842,0.1905680909286881
3626,-3.6098296330145123,1.1492804202714852,-0.9500000027809894,0.527426896842543,0.6054732727546425,True,0.00019956589547448308,0.0009418815194896581,0.003895664256641802,0.0026621273616617485,816,404,208,204,False,`ftol` termination condition is satisfied.,0.1068493150684931,2.024657534246576,-0.2992154632709302,0.1944060479086584
3627,-3.6117374317026636,1.1446542384007845,-0.950000012263214,0.5378597535083931,0.5967802234516243,True,0.00026631678635877687,0.0011054799373944784,0.004383795051184261,0.003067739393409397,817,402,209,206,False,`ftol` termination condition is satisfied.,0.1041095890410958,2.021917808219178,-0.2998118193163104,0.1933787300314487
3628,-3.631508371745723,1.1538711514406068,-0.9500000074348254,0.5433222659810714,0.591295455172585,True,0.00023066789911755644,0.000960024533015367,0.004354808335672873,0.002939694828431814,806,406,214,186,False,`gtol` termination condition is satisfied.,0.1013698630136986,2.0191780821917806,-0.2998049118294226,0.1914761158635977
3629,-3.6835984963525754,1.1880044022875582,-0.9500000087657062,0.547768058601027,0.587130700931083,True,0.00022791033723933477,0.0009319038263386824,0.004577624202853319,0.0030494835735674483,789,407,198,184,False,`ftol` termination condition is satisfied.,0.0986301369863013,2.016438356164384,-0.2996482909780992,0.1826376532809123
3630,-3.720513725679261,1.2189398246437206,-0.9500000140719236,0.5405197502367332,0.5892939983602664,True,0.000292355856037694,0.001075972448120208,0.005498468330136574,0.0035462928031270513,769,391,196,182,False,`ftol` termination condition is satisfied.,0.0958904109589041,2.0136986301369864,-0.2999123707794713,0.1823329557516538
3633,-3.7577274754124463,1.2275797769589292,-0.9482461852437231,0.5146379836241637,0.6029161759996288,True,0.0003151585376188313,0.0009958495789805643,0.0058704355701760256,0.0035877345743057848,847,436,215,196,False,`ftol` termination condition is satisfied.,0.0876712328767123,2.0054794520547947,-0.2975335267499823,0.1996686227893376
3634,-3.7481473514566703,1.220521074055808,-0.9500000005324388,0.5494160545611749,0.5935660878855077,True,0.00025369629688567954,0.0009385239513441361,0.005645332336944774,0.003416968850636348,854,433,217,204,False,`ftol` termination condition is satisfied.,0.084931506849315,2.0027397260273974,-0.2966200772224559,0.1748250843336007
3635,-3.7493381172071056,1.222018161451573,-0.9500000080515679,0.5486513354109729,0.5888309727708576,True,0.00028261339769853705,0.0010852663637423744,0.005436946728718246,0.0034291069999947722,852,437,222,193,False,`ftol` termination condition is satisfied.,0.0821917808219178,2.0,-0.2979557371399113,0.1992808508511439
3636,-3.7561753558799493,1.2380218786855628,-0.9500000071323843,0.5590645196311894,0.5859803671315521,True,0.00022490927039455166,0.0009364262456921361,0.005086684689870825,0.003149439991776426,836,423,195,218,False,`ftol` termination condition is satisfied.,0.0794520547945205,1.9972602739726024,-0.2913495631537395,0.1955688689589591
3637,-3.7554111716890737,1.2243082982418116,-0.9500000115345683,0.5395652760931379,0.5927010131390321,True,0.0002618628079780207,0.0009798418516248093,0.005347759383329701,0.003305596360162386,848,438,218,192,False,`ftol` termination condition is satisfied.,0.0767123287671232,1.9945205479452053,-0.2960808685441923,0.1906205357088565
3640,-3.7506012814533944,1.223532219960403,-0.950000005474605,0.4885226681632954,0.6189679773667918,True,0.00027271054966359124,0.0012172126207282015,0.005066712461223148,0.0030454991765105355,946,490,232,224,False,`ftol` termination condition is satisfied.,0.0684931506849315,2.9835616438356163,-0.2966789596131582,0.1906956431277887
3641,-3.744214467985424,1.201181308207095,-0.9500000032010073,0.514450597940648,0.6035004638077989,True,0.0003283139105346381,0.0014247230922339936,0.0053325464556954446,0.003343436965117161,945,490,241,214,False,`ftol` termination condition is satisfied.,0.0657534246575342,2.98082191780822,-0.2963163500028076,0.1904952224154854
3643,-3.7556513467275203,1.2013469982756952,-0.9314366006108779,0.5304990518888636,0.598868690945717,True,0.0003074393530050702,0.0013251132649800762,0.005231744580706751,0.0032469851739641868,934,470,236,228,False,`ftol` termination condition is satisfied.,0.0602739726027397,2.9753424657534246,-0.2917561530831132,0.1851355060649097
3644,-3.7274209707807895,1.1853183475088789,-0.950000002987577,0.5058605766997922,0.6088097458407097,True,0.00031714688553097936,0.0013747224849927986,0.004626771921776349,0.0030278223943763834,971,482,257,232,False,`ftol` termination condition is satisfied.,0.0575342465753424,2.972602739726028,-0.2995505597634437,0.1882349811385881
3647,-3.6856911517813042,1.1771618911965096,-0.9500000115700781,0.48198347865803953,0.6198287389582731,True,0.0002621936477764981,0.0011008596640729722,0.003843837183738485,0.002560617004792542,980,492,280,208,False,`ftol` termination condition is satisfied.,0.0493150684931506,2.964383561643836,-0.2951355600692027,0.1919801928247015
