,Pers|global,HAR|global,HAR-J|global,HAR-CJ|global,Pers|1M,HAR|1M,HAR-J|1M,HAR-CJ|1M,Pers|3M,HAR|3M,HAR-J|3M,HAR-CJ|3M,Pers|6M,HAR|6M,HAR-J|6M,HAR-CJ|6M,Pers|1Y,HAR|1Y,HAR-J|1Y,HAR-CJ|1Y,Pers|2Y,HAR|2Y,HAR-J|2Y,HAR-CJ|2Y,HAR-J|global|WF
2020-01-21,-5.7698548394562295,-5.887612018547686,-5.891996518035886,-5.924750653298826,-5.341044906036492,-5.408380515135666,-5.404338953705039,-5.447660031085473,-5.715496644348588,-5.829956246771784,-5.834221842835963,-5.873845178981651,-5.924930560135302,-6.076226848078296,-6.0791693630416805,-6.113454139002667,-6.170853842402207,-6.362300878061307,-6.364243146768101,-6.3831084836977245,-6.479436868832064,-6.738886482341703,-6.7366779034384,-6.743045421866385,-5.888989910540703
2020-01-22,-5.760421838213183,-5.8354243917486635,-5.839343529189192,-5.860449760182644,-5.3331202786548815,-5.371703817268702,-5.368103696559239,-5.396061527290491,-5.7041296177807395,-5.763982529920694,-5.767723914841996,-5.79712954919645,-5.912879525211283,-5.99929461750068,-6.002000294803739,-6.0288381866712495,-6.160048131362903,-6.2875845520969476,-6.289951108536549,-6.305249739331887,-6.476134790366833,-6.736647831538295,-6.734505202693657,-6.73739999535191,-5.836655246195075
2020-01-23,-5.762900729727088,-5.9008639876884255,-5.904313428938686,-5.853842403009438,-5.3353167195186595,-5.4075559734055405,-5.404238165944111,-5.3854983461715,-5.708118802875039,-5.8803822089991264,-5.883308649841126,-5.796136155666654,-5.915842925191988,-6.134336814625697,-6.136871719936951,-6.029838451252683,-6.160708208068691,-6.36327763516014,-6.36624572950894,-6.304327544060711,-6.475595875343652,-6.737218065966817,-6.735864337322656,-6.726087151075145,-5.902139386541658
2020-01-24,-5.706915959634177,-5.554719094590988,-5.557076851788364,-5.638705158378168,-5.284587074900289,-5.11872127672778,-5.116410877757401,-5.206977055634581,-5.647386262214714,-5.480985973586952,-5.483104819529843,-5.566114255230243,-5.852835453379827,-5.709367023853361,-5.710617946354324,-5.7804091965819575,-6.099854168737438,-6.000901112118407,-6.002776552781567,-6.051345222439378,-6.431619880510171,-6.436918017437316,-6.435826727217955,-6.465993976444453,-5.5554126882726855
2020-01-27,-5.556594597918463,-5.197114499744866,-5.194219318117835,-5.3063038169682235,-5.15027627623125,-4.793359170075389,-4.794822676254721,-4.907162770489887,-5.485604322261035,-5.11424218548179,-5.111046652814213,-5.223575955691609,-5.681880194597312,-5.331618591094425,-5.32764014872757,-5.423751072028265,-5.940634644678071,-5.646935877422488,-5.643383019673501,-5.713572190718776,-6.288398893897243,-6.086386173185527,-6.082239059415039,-6.1237806725912485,-5.197304988427425
2020-01-28,-5.498745846128631,-5.150798744963178,-5.14555024418568,-5.222198549100351,-5.098877530360659,-4.760102516262822,-4.763184384911093,-4.834058438498058,-5.421887048379478,-5.05744138336323,-5.051840332774143,-5.132105879904771,-5.614400267613919,-5.261600061850606,-5.255374022993244,-5.3268634634377685,-5.879462092715463,-5.578190690119981,-5.57217052153883,-5.624810804380109,-6.2481251643520395,-6.037595224796048,-6.032891621549854,-6.058886495568311,-5.150973883343477
2020-01-29,-5.496813155251451,-5.279265886650356,-5.272978540743056,-5.223438969530159,-5.096963681333667,-4.885895157470783,-4.889807035258599,-4.835045121621413,-5.419479208325127,-5.1820118227359515,-5.175344980639739,-5.13326835255903,-5.612216380527613,-5.36490279921902,-5.35838507828755,-5.328165654254268,-5.8779651326524744,-5.653732729212033,-5.648122976614848,-5.626484260142812,-6.249726864298859,-6.09340187382725,-6.091474854373546,-6.060879661610303,-5.279579567721607
2020-01-30,-5.49583316361928,-5.229929435484093,-5.223916080377014,-5.2151520828554805,-5.100374003923366,-4.872737647479432,-4.87650635632932,-4.833552081166776,-5.416984861000491,-5.129904460577012,-5.123479867558412,-5.122601218639826,-5.606387985014242,-5.3053295001048255,-5.2987307551665195,-5.313166232362954,-5.869466943965781,-5.594552536871204,-5.588380244098749,-5.6077436031598635,-6.239476450167846,-6.032058251401343,-6.027831656206715,-6.040008572557745,-5.2301804029213095
2020-01-31,-5.430860317252435,-5.0582030186705715,-5.050625529765211,-5.140273812935555,-5.039221446242618,-4.67835704726166,-4.682883756527567,-4.765649661010485,-5.346148658822477,-4.958508343300835,-4.950467548822276,-5.042023256555925,-5.535734018948381,-5.160764140735922,-5.151949000783222,-5.231391666147522,-5.80416185907052,-5.476702523719883,-5.467235926208968,-5.52928940549437,-6.209983773128055,-5.967598595204841,-5.961468639897203,-5.993179786681711,-5.058354585379427
2020-02-03,-5.441744396240006,-5.2500498374328295,-5.242292542253579,-5.249118021475673,-5.047922753172485,-4.8650006195333555,-4.86949225418761,-4.871562204930318,-5.35940437373818,-5.1478060583503655,-5.139624607448793,-5.148093329648065,-5.549332336214286,-5.333893810894055,-5.325164205140429,-5.336120460072305,-5.817426043564302,-5.62564298079131,-5.615980461437556,-5.628852211842407,-6.212263071783009,-6.0967161147840425,-6.08978699542331,-6.0991293966535,-5.250571956116628
2020-02-04,-5.407653568500921,-5.1597397142599295,-5.151366972070851,-5.2341919211272705,-5.013883437669428,-4.76959224524595,-4.774412687718148,-4.851689161974762,-5.322718966221677,-5.059924063045514,-5.051159869717159,-5.1354339616280695,-5.514323266758782,-5.2657799945931,-5.255929459049181,-5.327927591248996,-5.7877679682473095,-5.57253913943802,-5.560875992283227,-5.617365298516114,-6.202429344681719,-6.068538330851691,-6.060077445551343,-6.091481780650265,-5.160257403451089
2020-02-05,-5.420930722212061,-5.249283491946887,-5.2406750971435105,-5.232872508411208,-5.0288694946261785,-4.879803113090517,-4.884973750246162,-4.854030609232653,-5.3334831864197785,-5.14679047785302,-5.137656310677706,-5.133472207949957,-5.523953892237709,-5.324694431575685,-5.315072897640194,-5.323579532688931,-5.799141000552447,-5.603684909380265,-5.593093543217828,-5.610944083948133,-6.2277244741422075,-6.07784322361964,-6.071922437521945,-6.085822155104112,-5.249843691981802
2020-02-06,-5.4207880533806465,-5.349645614644107,-5.3403457767937415,-5.242545102506667,-5.028133129486097,-4.9482214525694275,-4.953806138698317,-4.857731576617678,-5.3334304386156495,-5.262511170661374,-5.252548347239864,-5.144733930059849,-5.524347176850605,-5.434459703282706,-5.424619752369916,-5.338593280203389,-5.800161836678331,-5.690231793636046,-5.679951447767496,-5.628608186476835,-6.230330805366297,-6.13291596423437,-6.128421078764737,-6.107434756384837,-5.350326520888133
2020-02-07,-5.414121711947999,-5.363223828034955,-5.354705912546204,-5.376123996340369,-5.02417392327751,-4.9879330990093775,-4.992572255764474,-4.989766021994284,-5.327913367644074,-5.279147371026077,-5.270164454290784,-5.288212769389963,-5.516658082847702,-5.4563749246701745,-5.446147432995548,-5.473824142995377,-5.787137009148104,-5.711670729664251,-5.6984923382251225,-5.734839941923653,-6.197665708883987,-6.10547360603929,-6.0959477783158995,-6.128585707680955,-5.36420392952566
2020-02-10,-5.419930485136834,-5.425051738379225,-5.416420729205115,-5.395068773591167,-5.030191867672793,-5.055616090358451,-5.06032671822894,-5.013104995003051,-5.333857809207906,-5.338161200542753,-5.329075627055756,-5.3082897610422775,-5.5222979907077185,-5.502886840837551,-5.492760159480223,-5.489303459181769,-5.792230104251357,-5.744562923438461,-5.731760065732461,-5.743369884281392,-6.200017481774116,-6.117872090686224,-6.1093921456054785,-6.12480689317339,-5.426111688089873
2020-02-11,-5.422873103441542,-5.727024326921231,-5.718442472902504,-5.664934057484808,-5.031765137374113,-5.378489401027023,-5.3822224666345075,-5.3208105762691815,-5.33676503118035,-5.6521286398553885,-5.6432288112345805,-5.598732886776017,-5.526262759709608,-5.783308267626513,-5.772629186025142,-5.739291054161407,-5.797992230745505,-5.955509533665323,-5.940767331122283,-5.924524299023878,-6.210013878698613,-6.235501226202085,-6.227214504335209,-6.2156807939780405,-5.728909699719447
2020-02-12,-5.420883429125116,-5.66568097907119,-5.65763383231184,-5.681036727172974,-5.031125370479659,-5.314528662848497,-5.317759502469887,-5.332168965885073,-5.334901286603235,-5.601835755701337,-5.593487013188889,-5.621793430253411,-5.523278109141495,-5.743598560384261,-5.732883155457815,-5.760289750030728,-5.79307103195602,-5.926482758860525,-5.910910362729632,-5.9394500286873155,-6.200408898352509,-6.206067290586412,-6.195628273132294,-6.216169833957271,-5.667542955430088
2020-02-13,-5.423455688385866,-5.678787358909749,-5.670576175441913,-5.66274128421134,-5.032621641221301,-5.317344955977196,-5.320746389961755,-5.313109183583219,-5.33721118182948,-5.604721287247427,-5.596199909059193,-5.596943535509064,-5.526441877747096,-5.752130677995596,-5.741521557250338,-5.740423962202386,-5.79783007108308,-5.940128051577517,-5.925199963838762,-5.927655728056087,-6.2113534543978925,-6.229810464848726,-6.221163177981371,-6.217991462878,-5.680617800473373
2020-02-14,-5.423449309687779,-5.838910136988232,-5.830432393627922,-5.777329103379718,-5.032564937838482,-5.45380710639196,-5.4571938036751355,-5.403792802874152,-5.337379943129434,-5.776188347929627,-5.76727228529968,-5.705427605923539,-5.5265587741314315,-5.9165757166304145,-5.905576633505655,-5.858310607625781,-5.797682092370412,-6.086244756921108,-6.069710219456319,-6.053285771378738,-6.210527282637246,-6.365065240246892,-6.353333520501396,-6.357900529942815,-5.839659905208697
2020-02-18,-5.417490672156756,-5.682571487997241,-5.6745802762188635,-5.717236677727208,-5.027131401942947,-5.2755204652920495,-5.278716824303992,-5.319204217205259,-5.331380617527608,-5.601667409347644,-5.5933705306196,-5.63994313532376,-5.520479816420551,-5.787989437860098,-5.777055777433393,-5.814575239903329,-5.790802530559196,-6.014181746944271,-5.997168796160558,-6.031001594168747,-6.202189744364852,-6.359701754776696,-6.346235551834391,-6.370876174018381,-5.6813309188663474
2020-02-19,-5.419042627179104,-5.70955895084624,-5.701241416631557,-5.6964531138002235,-5.029884492567366,-5.29740349584839,-5.300917518507345,-5.2946438776403735,-5.331995886852635,-5.621107435409624,-5.612459455530135,-5.616043684245193,-5.5203822147232655,-5.804525287840574,-5.793563355643646,-5.79532962711694,-5.790976833155068,-6.0375980571013805,-6.020939303666435,-6.022630007735724,-6.204352852302563,-6.3959152891173785,-6.384102040177853,-6.375341506340877,-5.7096378570734725
2020-02-20,-5.412804536445606,-5.624943458825216,-5.616747328493747,-5.6594403919729555,-5.0256097225966325,-5.235915851368567,-5.239399559440481,-5.267211500705572,-5.325003395496164,-5.523514572008483,-5.51497131384538,-5.5655054824766514,-5.512073836231154,-5.707476353106516,-5.696438662772358,-5.742967057170048,-5.78167476746514,-5.9626803266011805,-5.945658403690554,-5.986655486969515,-6.19556917182068,-6.373685171551409,-6.359392726002188,-6.386407623859755,-5.624096110856538
2020-02-21,-5.394778406424436,-5.4141526572724645,-5.405482345405854,-5.484641781235876,-5.008815488486831,-5.01544245175341,-5.019579459698381,-5.093750290190655,-5.305870330495502,-5.311895880324349,-5.302822214340934,-5.385793704010845,-5.492801436258376,-5.512618776886722,-5.501367583802741,-5.570595604344295,-5.763264678087243,-5.802113633054444,-5.78585801451887,-5.840633281656227,-6.181339484595774,-6.270544597085261,-6.256981895078292,-6.288806399518424,-5.413597904688903
2020-02-24,-5.18749767171243,-4.787603341163881,-4.866393136283639,-4.864811795466545,-4.810145045902447,-4.412580571539984,-4.396171933602446,-4.381520022695993,-5.092270511953386,-4.681646064336411,-4.755964472852589,-4.751253055431789,-5.281227949807661,-4.900539245946915,-5.007552443368544,-5.038570659211074,-5.5610362669946145,-5.240008508040684,-5.397759440240083,-5.3798878309583555,-5.979095712679487,-5.743536858962062,-5.896288100832665,-5.899831000922625,-4.846018466168234
2020-02-25,-5.133984151534239,-4.7573556277897895,-4.833846390541918,-4.536611798909897,-4.767905150652022,-4.407351909641392,-4.392447105476551,-4.099402780965506,-5.031431922909404,-4.63654589540472,-4.708462927027158,-4.398007819500128,-5.221022571529626,-4.847044355844932,-4.95203559846286,-4.698033613041296,-5.489458187569325,-5.155549230806865,-5.310423108571444,-5.0300659108424455,-5.913836352201294,-5.663544803366949,-5.814565557009901,-5.586639441954109,-4.817734869078208
2020-02-26,-5.14135263013243,-4.9087770301875,-4.984378529268274,-4.536252651616696,-4.774660312943599,-4.5330987215202,-4.518840202792394,-4.09545600690724,-5.038576873316727,-4.801138602466393,-4.871981684837875,-4.3991074886807695,-5.22864992503127,-4.99301786636325,-5.097983512039232,-4.700898199751309,-5.498178761123453,-5.277438742362008,-5.433649056976682,-5.034394340643493,-5.924926439058958,-5.772143823061309,-5.928943691453961,-5.593281088083503,-4.972855428898198
2020-02-27,-4.8832780963647044,-4.350051310225503,-4.407559878775009,-4.429172733744532,-4.522632035440456,-3.9973785391629924,-3.9698181842622096,-3.9853049637543534,-4.777359982316,-4.235800588932753,-4.291036403503504,-4.291241088222354,-4.971698369812123,-4.461957927876701,-4.52669022413189,-4.595696433411595,-5.246880955061079,-4.8004443388939055,-4.9009833127104905,-4.920734939728552,-5.684265151209441,-5.336482256619747,-5.45709082157472,-5.465293959033752,-4.415629011921017
2020-02-28,-4.870954494856084,-4.43517614000544,-4.491466910008898,-4.32206647358926,-4.498194717406722,-4.048719832878309,-4.022307783612803,-3.804889506558873,-4.7744804411175785,-4.35661497863848,-4.4107351536416965,-4.246414961389715,-4.975114894380389,-4.587577579783058,-4.652174960791595,-4.592088574451051,-5.251779291786199,-4.900046956568726,-5.0015483810408154,-4.928106349727669,-5.680198522193137,-5.368580218212598,-5.49104519759211,-5.423724624837229,-4.503441904252699
2020-03-02,-4.842589636772024,-4.425845555481637,-4.481321652558016,-4.195991819445148,-4.4678905756785,-4.047973259067453,-4.0221760475360355,-3.6903008149242917,-4.746156175778502,-4.322660514837659,-4.37626706405836,-4.10431045177148,-4.9498698444141525,-4.549827705265144,-4.613581245913945,-4.449908890846945,-5.231696664672052,-4.879533055452745,-4.9791521663610325,-4.826383821146117,-5.669867408504519,-5.4031960943525945,-5.524367578811274,-5.38149717407843,-4.493610948177737
2020-03-03,-4.8179058847091305,-4.413477088128092,-4.468065227827819,-4.164308187446691,-4.446204083457145,-4.044706165053378,-4.01950969309785,-3.6587245290921073,-4.722346726081293,-4.315183355646761,-4.367986909108194,-4.084136494424017,-4.923665095347383,-4.531461067516086,-4.5943124743858705,-4.420572529064047,-5.199349081687781,-4.84728665437052,-4.945038855201031,-4.7901816632398235,-5.62000940942304,-5.336102975639271,-5.453723667147649,-5.281775817495029,-4.481495004584253
2020-03-04,-4.792428612117676,-4.359253326546258,-4.413025901106575,-4.06160430041962,-4.4181094451449,-3.981045151956527,-3.9381850147928112,-3.6462085589914945,-4.697082181710699,-4.259270821270665,-4.311334631363004,-3.9692776144907356,-4.902223835133342,-4.488463073271342,-4.55064666426847,-4.307723081372833,-5.183501685208461,-4.821741357171237,-4.918969614168338,-4.6975852259187425,-5.615885272174264,-5.339210841894958,-5.457692762747133,-5.242190268636609,-4.427309664739927
2020-03-05,-4.692389903952598,-4.292023048344511,-4.328164337402725,-4.030923685550317,-4.325365691991586,-3.9134540585250144,-3.8539704148848477,-3.617453870254603,-4.599041579424532,-4.204781052777355,-4.241575212538581,-3.941041614126989,-4.800984336107535,-4.442363382072999,-4.462644649506675,-4.2751931745446505,-5.0691254232537215,-4.757121662172404,-4.795181523026411,-4.652147485086605,-5.457066742467204,-5.199526574845546,-5.281425643159113,-5.158370364192633,-4.3607433124052255
2020-03-06,-4.657538303818302,-4.2784897191659805,-4.297136439763398,-4.049943719191767,-4.298127645047176,-3.927362925892336,-3.850583303480706,-3.688267834739026,-4.563539105087833,-4.180637775533146,-4.202187810845819,-3.943283513290725,-4.759468889824035,-4.392095283059124,-4.370944059369252,-4.264580766905369,-5.019260001153614,-4.6871600122580075,-4.668621568999436,-4.633120597257613,-5.3772169796132845,-5.094297344190557,-5.144164864827616,-5.136049791207667,-4.349577482059587
2020-03-09,-4.459324987789384,-3.9364211654308585,-3.9351012604669644,-4.035662669199353,-4.098356790991147,-3.57318329230192,-3.482751604460061,-3.7644349972637983,-4.36010516201786,-3.8318606541416846,-3.83577783811545,-3.9289706182172495,-4.576115698339775,-4.091315798725541,-4.02734573420307,-4.2519748587200334,-4.858686269009158,-4.442752564330402,-4.365638037642527,-4.607952120554852,-5.2180922883593945,-4.885422124606691,-4.900847926188536,-5.07004106347589,-4.010663963197699
2020-03-10,-4.42228473944598,-3.9575760843668624,-3.9383549910082345,-4.135977069984725,-4.061372715032414,-3.5935677942452973,-3.4862127385745336,-9.575658799080648,-4.3216984461706005,-3.8492054358636927,-3.837482097637468,-4.027474317746525,-4.542221681186156,-4.10460843331912,-3.9988938387959267,-4.369888810268375,-4.829375532241479,-4.450988415026027,-4.316848717752898,-4.757534317266008,-5.18747127409956,-4.879830940563716,-4.86370223809208,-5.321365835958217,-4.034671211240182
